"DocumentDate"	"SalePrice"	"PropertyID"	"PropertyType"	"ym"	"zhvi_px"	"zhvi_idx"	"AdjSalePrice"	"NbrLivingUnits"	"SqFtLot"	"SqFtTotLiving"	"SqFtFinBasement"	"Bathrooms"	"Bedrooms"	"BldgGrade"	"YrBuilt"	"YrRenovated"	"TrafficNoise"	"LandVal"	"ImpsVal"	"ZipCode"	"NewConstruction"
"10620"	"2006-05-24"	915000	3295610520	"Single Family"	"2006-05-01"	400600	0.920496323529412	994029	1	17056	4190	0	5.25	5	10	1997	0	0	274000	595000	98075	FALSE
"10621"	"2008-04-17"	900000	3295610520	"Single Family"	"2008-04-01"	411700	0.946001838235294	951372	1	17056	4190	0	5.25	5	10	1997	0	0	274000	595000	98075	FALSE
"10622"	"2008-02-14"	490000	3295700060	"Single Family"	"2008-02-01"	418400	0.961397058823529	509675	1	5525	1720	760	2	3	7	1941	0	0	172000	278000	98108	FALSE
"10623"	"2012-03-20"	460000	3295730040	"Single Family"	"2012-03-01"	313600	0.720588235294118	638367	1	5193	2150	0	2.5	3	8	1995	0	0	384000	165000	98033	FALSE
"10624"	"2006-02-21"	599000	3295730150	"Single Family"	"2006-02-01"	387600	0.890625	672561	1	5692	2780	730	3.5	4	8	1995	0	0	384000	216000	98033	FALSE
"10625"	"2011-06-17"	245000	3295750290	"Single Family"	"2011-06-01"	315500	0.724954044117647	337952	1	6000	2450	0	2.5	4	7	1999	0	0	130000	171000	98030	FALSE
"10626"	"2008-08-08"	373000	3295750420	"Single Family"	"2008-08-01"	397900	0.914292279411765	407966	1	6237	2590	0	2.5	4	7	1998	0	0	130000	167000	98030	FALSE
"10627"	"2006-10-23"	381100	3295750560	"Single Family"	"2006-10-01"	418300	0.961167279411765	396497	1	6600	2600	0	2.5	4	7	1998	0	0	130000	168000	98030	FALSE
"10628"	"2008-01-30"	325000	3295750730	"Single Family"	"2008-01-01"	421900	0.969439338235294	335245	1	6011	1760	0	2	3	7	1998	0	0	130000	127000	98030	FALSE
"10630"	"2007-03-24"	445000	3295900480	"Single Family"	"2007-03-01"	429600	0.987132352941177	450801	1	4254	2330	0	2.5	4	8	2004	0	0	156000	265000	98059	FALSE
"10633"	"2010-11-17"	445000	3296000170	"Single Family"	"2010-11-01"	332700	0.764476102941177	582098	1	13144	2810	1370	2.75	5	8	1964	0	0	298000	252000	98007	FALSE
"10634"	"2010-01-12"	250000	3296700035	"Single Family"	"2010-01-01"	350800	0.806066176470588	310148	1	6324	1010	0	1	3	7	1952	0	0	153000	132000	98133	FALSE
"10635"	"2007-02-20"	538000	3296900130	"Single Family"	"2007-02-01"	427800	0.982996323529412	547306	1	13760	2830	0	2.5	4	8	1993	0	0	108000	334000	98019	FALSE
"10636"	"2006-01-31"	375000	3298200270	"Single Family"	"2006-01-01"	383200	0.880514705882353	425887	1	8090	1170	0	1	3	6	1959	0	1	265000	66000	98008	FALSE
"10637"	"2008-06-27"	448000	3298200320	"Single Family"	"2008-06-01"	403200	0.926470588235294	483556	1	7400	1250	0	1.75	4	6	1959	0	0	295000	153000	98008	FALSE
"10638"	"2008-06-27"	470000	3298200780	"Single Family"	"2008-06-01"	403200	0.926470588235294	507302	1	8000	1680	0	2	3	7	1959	2007	0	295000	207000	98008	FALSE
"10639"	"2006-07-18"	365000	3298200990	"Single Family"	"2006-07-01"	407700	0.936810661764706	389620	1	7967	990	0	1	3	6	1959	0	0	295000	43000	98008	FALSE
"10640"	"2006-04-26"	326000	3298201560	"Single Family"	"2006-04-01"	396500	0.911075367647059	357819	1	7800	990	0	1	3	6	1959	0	0	295000	111000	98008	FALSE
"10641"	"2007-03-07"	415000	3298300200	"Single Family"	"2007-03-01"	429600	0.987132352941177	420410	1	8250	1260	0	1.5	3	6	1959	0	0	295000	88000	98008	FALSE
"10642"	"2007-05-18"	430000	3298300200	"Single Family"	"2007-05-01"	432100	0.992876838235294	433085	1	8250	1260	0	1.5	3	6	1959	0	0	295000	88000	98008	FALSE
"10643"	"2010-10-05"	255000	3298300530	"Single Family"	"2010-10-01"	334700	0.769071691176471	331569	1	7260	2650	0	2.5	4	8	2015	0	1	265000	354000	98008	FALSE
"10644"	"2011-02-22"	338000	3298400050	"Single Family"	"2011-02-01"	325000	0.746783088235294	452608	1	7986	1300	0	2	3	7	1960	0	0	311000	112000	98008	FALSE
"10645"	"2006-08-17"	431000	3298400240	"Single Family"	"2006-08-01"	411100	0.944623161764706	456267	1	8512	1620	0	2	5	7	1960	0	0	311000	224000	98008	FALSE
"10646"	"2006-08-04"	400000	3298400370	"Single Family"	"2006-08-01"	411100	0.944623161764706	423449	1	7350	1100	0	1	3	7	1960	0	0	311000	74000	98008	FALSE
"10647"	"2007-01-10"	385000	3298500170	"Single Family"	"2007-01-01"	425600	0.977941176470588	393684	1	7275	1100	0	1	3	7	1960	0	0	311000	84000	98008	FALSE
"10648"	"2006-02-17"	359900	3298500260	"Single Family"	"2006-02-01"	387600	0.890625	404098	1	8417	1170	0	1	3	7	1960	0	0	311000	90000	98008	FALSE
"10649"	"2011-08-01"	275000	3298600190	"Single Family"	"2011-08-01"	312700	0.718520220588235	382731	1	14475	2580	970	2.5	3	8	1977	0	0	110000	221000	98092	FALSE
"10650"	"2006-11-14"	317733	3298600820	"Single Family"	"2006-11-01"	421200	0.967830882352941	328294	1	15648	1630	0	1.75	3	8	1978	0	0	110000	185000	98092	FALSE
"10651"	"2006-03-21"	280000	3298700012	"Single Family"	"2006-03-01"	392100	0.900965073529412	310778	1	4125	720	0	1	2	6	1943	0	0	89000	152000	98106	FALSE
"10652"	"2008-04-17"	315000	3298700115	"Single Family"	"2008-04-01"	411700	0.946001838235294	332980	1	7548	1200	600	2.25	3	6	1954	0	0	111000	190000	98106	FALSE
"10653"	"2007-07-12"	300000	3298700245	"Single Family"	"2007-07-01"	434200	0.997702205882353	300691	1	6466	630	0	1	1	6	1921	0	0	103000	106000	98106	FALSE
"10654"	"2009-07-20"	285000	3298700305	"Single Family"	"2009-07-01"	354400	0.814338235294118	349977	1	4240	710	0	1	2	6	1942	0	0	89000	158000	98106	FALSE
"10655"	"2008-01-30"	275000	3298700306	"Single Family"	"2008-01-01"	421900	0.969439338235294	283669	1	4346	790	0	1	2	6	1942	0	0	89000	114000	98106	FALSE
"10656"	"2010-10-04"	209000	3298700335	"Single Family"	"2010-10-01"	334700	0.769071691176471	271756	1	4876	710	0	1	2	6	1942	0	0	91000	106000	98106	FALSE
"10657"	"2007-10-10"	352000	3298700360	"Single Family"	"2007-10-01"	431300	0.991038602941177	355183	1	6882	900	0	1	2	6	1922	0	0	104000	180000	98106	FALSE
"10658"	"2007-09-26"	370000	3298700436	"Single Family"	"2007-09-01"	433500	0.99609375	371451	1	6771	1480	290	1.5	3	7	1964	0	0	104000	191000	98106	FALSE
"10659"	"2006-05-08"	178000	3298700676	"Single Family"	"2006-05-01"	400600	0.920496323529412	193374	1	6660	2000	1000	2	4	7	1917	0	0	104000	220000	98106	FALSE
"10660"	"2007-06-05"	404500	3298700676	"Single Family"	"2007-06-01"	433200	0.995404411764706	406367	1	6660	2000	1000	2	4	7	1917	0	0	104000	220000	98106	FALSE
"10661"	"2006-02-21"	242000	3298700686	"Single Family"	"2006-02-01"	387600	0.890625	271719	1	4440	870	0	1	2	6	1943	0	0	168000	38000	98106	FALSE
"10662"	"2006-11-21"	258950	3298700693	"Single Family"	"2006-11-01"	421200	0.967830882352941	267557	1	2428	1220	0	2	3	7	1996	0	0	82000	179000	98106	FALSE
"10663"	"2006-06-07"	253500	3298700697	"Townhouse"	"2006-06-01"	404400	0.929227941176471	272807	1	1779	1300	0	2	3	7	1996	0	0	71000	142000	98106	FALSE
"10664"	"2008-03-10"	280000	3298700840	"Single Family"	"2008-03-01"	415100	0.953814338235294	293558	1	4515	750	0	1	2	6	1942	0	0	91000	114000	98106	FALSE
"10665"	"2009-03-13"	333000	3298700850	"Single Family"	"2009-03-01"	369800	0.849724264705882	391892	1	4452	1700	850	2	4	6	1925	0	0	89000	181000	98106	FALSE
"10666"	"2007-07-26"	320000	3298700942	"Single Family"	"2007-07-01"	434200	0.997702205882353	320737	1	4440	940	140	1	3	6	1950	0	0	89000	176000	98106	FALSE
"10667"	"2008-11-20"	260000	3298700962	"Single Family"	"2008-11-01"	385800	0.886488970588235	293292	1	4773	932	0	1	2	6	1942	0	0	91000	110000	98106	FALSE
"10668"	"2007-10-09"	350000	3298700966	"Single Family"	"2007-10-01"	431300	0.991038602941177	353165	1	8325	1330	0	1.75	3	7	1960	0	0	114000	210000	98106	FALSE
"10669"	"2006-02-22"	245000	3298701025	"Single Family"	"2006-02-01"	387600	0.890625	275088	1	5217	750	0	1	2	6	1943	0	0	96000	144000	98106	FALSE
"10670"	"2007-12-19"	275000	3298701052	"Townhouse"	"2007-12-01"	425200	0.977022058823529	281468	1	1379	1320	220	1.5	3	7	2007	0	0	71000	144000	98106	TRUE
"10671"	"2007-01-09"	236000	3298701057	"Townhouse"	"2007-01-01"	425600	0.977941176470588	241323	1	2145	830	0	1	2	6	1929	0	0	82000	47000	98106	FALSE
"10672"	"2006-07-26"	245950	3298701063	"Townhouse"	"2006-07-01"	407700	0.936810661764706	262540	1	1627	1280	220	2	3	7	2003	0	0	71000	139000	98106	FALSE
"10673"	"2013-03-06"	274900	3298720010	"Single Family"	"2013-03-01"	351600	0.807904411764706	340263	1	7403	1430	400	2.75	4	7	1982	0	0	114000	171000	98106	FALSE
"10674"	"2006-08-03"	379000	3298720080	"Single Family"	"2006-08-01"	411100	0.944623161764706	401218	1	8000	1430	300	1.75	3	7	1982	0	0	126000	213000	98106	FALSE
"10675"	"2008-11-14"	234000	3298950080	"Townhouse"	"2008-11-01"	385800	0.886488970588235	263963	1	1489	1564	0	3	3	7	2008	0	0	78000	126000	98030	TRUE
"10677"	"2007-07-20"	739000	3299600020	"Single Family"	"2007-07-01"	434200	0.997702205882353	740702	1	6352	3250	0	2.5	3	9	2001	0	0	240000	525000	98075	FALSE
"10678"	"2006-09-25"	675000	3299600120	"Single Family"	"2006-09-01"	414800	0.953125	708197	1	7231	2990	0	2.5	4	9	2001	0	0	240000	497000	98075	FALSE
"10679"	"2007-06-08"	699000	3299600160	"Single Family"	"2007-06-01"	433200	0.995404411764706	702227	1	6798	2870	0	2.5	4	9	2001	0	0	240000	496000	98075	FALSE
"10680"	"2010-04-05"	735000	3299610240	"Single Family"	"2010-04-01"	349100	0.802159926470588	916276	1	7621	3240	0	2.5	4	9	2003	0	0	276000	534000	98075	FALSE
"10681"	"2006-05-26"	1079000	3299610370	"Single Family"	"2006-05-01"	400600	0.920496323529412	1172194	1	6000	4710	1250	4.5	5	9	2003	0	0	276000	666000	98075	FALSE
"10682"	"2012-03-13"	785000	3299610520	"Single Family"	"2012-03-01"	313600	0.720588235294118	1089388	1	7008	4120	1130	3.25	4	9	2003	0	0	252000	621000	98075	FALSE
"10683"	"2010-06-09"	635000	3299610590	"Single Family"	"2010-06-01"	345800	0.794577205882353	799167	1	8133	3040	0	2.5	4	9	2001	0	0	252000	516000	98075	FALSE
"10684"	"2006-05-01"	343000	3299700250	"Single Family"	"2006-05-01"	400600	0.920496323529412	372625	1	7852	1530	0	1.75	4	7	1951	0	0	153000	188000	98177	FALSE
"10691"	"2006-12-14"	346000	3300700325	"Single Family"	"2006-12-01"	423400	0.972886029411765	355643	1	4000	1230	400	1.5	3	6	1936	0	0	209000	196000	98117	FALSE
"10692"	"2009-02-09"	384000	3300700400	"Single Family"	"2009-02-01"	374400	0.860294117647059	446359	1	4000	1800	900	1.75	3	7	1942	0	0	209000	237000	98117	FALSE
"10693"	"2010-03-01"	322000	3300700420	"Single Family"	"2010-03-01"	350300	0.804917279411765	400041	1	4000	930	0	1	2	6	1942	0	0	209000	146000	98117	FALSE
"10694"	"2006-04-26"	361050	3300700485	"Single Family"	"2006-04-01"	396500	0.911075367647059	396290	1	4000	1610	670	1.5	4	7	1937	0	0	209000	194000	98117	FALSE
"10695"	"2011-07-06"	295000	3300700660	"Single Family"	"2011-07-01"	314100	0.721737132352941	408736	1	5000	1470	800	2	3	6	1926	0	0	225000	157000	98117	FALSE
"10696"	"2007-10-25"	392500	3300700875	"Single Family"	"2007-10-01"	431300	0.991038602941177	396049	1	4000	860	0	1	2	7	1926	0	0	198000	190000	98117	FALSE
"10697"	"2006-02-02"	340000	3300701195	"Single Family"	"2006-02-01"	387600	0.890625	381754	1	4000	1180	530	2	2	6	1929	0	0	209000	198000	98117	FALSE
"10698"	"2008-06-19"	450000	3300701252	"Townhouse"	"2008-06-01"	403200	0.926470588235294	485714	1	1977	1790	0	3.5	3	8	2008	0	0	109000	394000	98107	FALSE
"10699"	"2012-07-12"	409000	3300701252	"Townhouse"	"2012-07-01"	325300	0.747472426470588	547177	1	1977	1790	0	3.5	3	8	2008	0	0	109000	394000	98107	FALSE
"10700"	"2008-08-25"	399640	3300701260	"Single Family"	"2008-08-01"	397900	0.914292279411765	437103	1	4000	700	0	1	1	5	1918	0	0	209000	122000	98117	FALSE
"10701"	"2006-03-07"	351600	3300701285	"Single Family"	"2006-03-01"	392100	0.900965073529412	390248	1	4000	1250	0	1.5	3	7	1955	0	0	209000	189000	98117	FALSE
"10702"	"2007-05-10"	438046	3300701285	"Single Family"	"2007-05-01"	432100	0.992876838235294	441189	1	4000	1250	0	1.5	3	7	1955	0	0	209000	189000	98117	FALSE
"10703"	"2010-06-03"	304000	3300701310	"Single Family"	"2010-06-01"	345800	0.794577205882353	382593	1	4000	990	0	1	2	6	1953	0	0	209000	137000	98117	FALSE
"10704"	"2007-03-27"	395000	3300701371	"Single Family"	"2007-03-01"	429600	0.987132352941177	400149	1	4000	2960	1530	2	3	7	1954	0	0	209000	353000	98117	FALSE
"10705"	"2009-02-11"	383500	3300701440	"Single Family"	"2009-02-01"	374400	0.860294117647059	445778	1	4000	1480	740	1.75	2	6	1925	0	0	209000	202000	98117	FALSE
"10706"	"2006-04-11"	670000	3300701480	"Single Family"	"2006-04-01"	396500	0.911075367647059	735395	1	7994	2760	1210	2.5	4	8	1954	0	0	307000	434000	98117	FALSE
"10707"	"2013-05-16"	335000	3300701575	"Single Family"	"2013-05-01"	360700	0.828814338235294	404192	1	4000	830	0	1	2	6	1947	0	0	209000	148000	98117	FALSE
"10708"	"2009-08-18"	529900	3300701615	"Single Family"	"2009-08-01"	352600	0.810202205882353	654034	1	4000	2630	0	2.5	4	8	2002	0	0	209000	326000	98117	FALSE
"10709"	"2006-07-17"	606000	3300760020	"Single Family"	"2006-07-01"	407700	0.936810661764706	646876	1	6773	1530	0	2	3	8	1984	0	0	477000	152000	98033	FALSE
"10710"	"2007-06-13"	632000	3300760020	"Single Family"	"2007-06-01"	433200	0.995404411764706	634918	1	6773	1530	0	2	3	8	1984	0	0	477000	152000	98033	FALSE
"10711"	"2008-09-05"	517500	3300760020	"Single Family"	"2008-09-01"	394900	0.907398897058823	570311	1	6773	1530	0	2	3	8	1984	0	0	477000	152000	98033	FALSE
"10712"	"2007-06-18"	566896	3300760360	"Single Family"	"2007-06-01"	433200	0.995404411764706	569513	1	7500	1400	0	1.75	3	8	1984	0	0	477000	136000	98033	FALSE
"10713"	"2007-07-11"	640000	3300760370	"Single Family"	"2007-07-01"	434200	0.997702205882353	641474	1	7700	1660	0	1.75	3	8	1985	0	0	477000	178000	98033	FALSE
"10714"	"2006-12-08"	323200	3300790720	"Single Family"	"2006-12-01"	423400	0.972886029411765	332207	1	6754	1400	0	1.75	3	7	1985	0	0	70000	149000	98198	FALSE
"10715"	"2007-01-26"	345050	3300790730	"Single Family"	"2007-01-01"	425600	0.977941176470588	352833	1	7044	1700	0	2.25	3	7	1985	0	0	70000	163000	98198	FALSE
"10716"	"2006-12-22"	394000	3303230030	"Single Family"	"2006-12-01"	423400	0.972886029411765	404981	1	7150	1670	530	1.75	4	7	1972	0	0	143000	261000	98034	FALSE
"10717"	"2008-11-05"	379000	3303230090	"Single Family"	"2008-11-01"	385800	0.886488970588235	427529	1	7276	1490	0	1.75	4	7	1972	0	0	143000	261000	98034	FALSE
"10718"	"2006-11-07"	379950	3303230110	"Single Family"	"2006-11-01"	421200	0.967830882352941	392579	1	6818	1430	0	1.75	3	7	1972	0	0	136000	284000	98034	FALSE
"10719"	"2006-10-27"	590000	3303700065	"Single Family"	"2006-10-01"	418300	0.961167279411765	613837	1	3200	1460	0	1.5	3	8	1903	0	0	351000	430000	98112	FALSE
"10720"	"2006-09-22"	604950	3303700132	"Townhouse"	"2006-09-01"	414800	0.953125	634702	1	1286	1440	250	2.5	2	9	2002	0	0	135000	500000	98112	FALSE
"10721"	"2012-03-30"	617000	3303700132	"Townhouse"	"2012-03-01"	313600	0.720588235294118	856245	1	1286	1440	250	2.5	2	9	2002	0	0	135000	500000	98112	FALSE
"10723"	"2010-05-19"	967750	3303700355	"Single Family"	"2010-05-01"	347800	0.799172794117647	1210940	1	5092	2880	0	2.5	3	9	1904	0	0	522000	726000	98112	FALSE
"10724"	"2012-11-09"	575000	3303700376	"Single Family"	"2012-11-01"	335900	0.771829044117647	744984	1	1581	1400	0	1	3	8	1909	0	0	135000	455000	98112	FALSE
"10725"	"2010-03-10"	1900000	3303850080	"Single Family"	"2010-03-01"	350300	0.804917279411765	2360491	1	32890	7250	1780	6.5	5	13	2001	0	0	857000	1498000	98006	FALSE
"10726"	"2011-05-24"	1150000	3303850200	"Single Family"	"2011-05-01"	316900	0.728170955882353	1579299	1	38008	4610	0	4	4	11	2003	0	0	567000	839000	98006	FALSE
"10727"	"2006-07-05"	1800000	3303850250	"Single Family"	"2006-07-01"	407700	0.936810661764706	1921413	1	20536	5580	0	4.25	3	12	2002	0	0	537000	1197000	98006	FALSE
"10728"	"2006-11-08"	1634233	3303850260	"Single Family"	"2006-11-01"	421200	0.967830882352941	1688552	1	15778	5410	0	3.25	4	12	2001	0	0	537000	1104000	98006	FALSE
"10729"	"2007-08-07"	1619000	3303850330	"Single Family"	"2007-08-01"	434600	0.998621323529412	1621235	1	27755	5080	0	3.25	4	11	2001	0	0	537000	879000	98006	FALSE
"10730"	"2010-06-08"	1060000	3303850360	"Single Family"	"2010-06-01"	345800	0.794577205882353	1334043	1	17398	4660	0	3.5	4	11	2003	0	0	567000	815000	98006	FALSE
"10731"	"2008-03-04"	530000	3303860030	"Single Family"	"2008-03-01"	415100	0.953814338235294	555664	1	8547	4060	1270	2.5	4	9	2007	0	0	116000	338000	98038	TRUE
"10732"	"2007-03-07"	543000	3303860070	"Single Family"	"2007-03-01"	429600	0.987132352941177	550078	1	8313	3060	0	2.5	5	9	2007	0	0	116000	310000	98038	TRUE
"10733"	"2012-08-02"	394793	3303860100	"Single Family"	"2012-08-01"	327500	0.752527573529412	524623	1	7250	3130	0	2.5	4	9	2012	0	0	116000	329000	98038	TRUE
"10734"	"2010-02-22"	400000	3303860130	"Single Family"	"2010-02-01"	350900	0.806295955882353	496096	1	7251	2811	0	3	4	9	2009	0	0	116000	302000	98038	TRUE
"10735"	"2010-06-30"	395517	3303860160	"Single Family"	"2010-06-01"	345800	0.794577205882353	497770	1	12806	2670	0	2.5	3	9	2010	0	0	116000	299000	98038	TRUE
"10736"	"2008-06-10"	480000	3303860200	"Single Family"	"2008-06-01"	403200	0.926470588235294	518095	1	6368	3010	0	2.5	4	9	2008	0	0	116000	312000	98038	TRUE
"10737"	"2009-11-18"	385000	3303860210	"Single Family"	"2009-11-01"	350900	0.806295955882353	477492	1	6414	2490	0	3	4	9	2009	0	0	116000	291000	98038	TRUE
"10738"	"2012-10-04"	367950	3303860300	"Single Family"	"2012-10-01"	332400	0.763786764705882	481744	1	5126	2730	0	2.5	4	9	2012	0	0	116000	302000	98038	TRUE
"10739"	"2012-03-12"	377450	3303860450	"Single Family"	"2012-03-01"	313600	0.720588235294118	523808	1	6000	3190	0	2.5	4	9	2011	0	0	116000	333000	98038	TRUE
"10740"	"2012-07-09"	383450	3303860460	"Single Family"	"2012-07-01"	325300	0.747472426470588	512996	1	5700	3100	0	2.5	4	9	2011	0	0	116000	324000	98038	TRUE
"10741"	"2007-06-14"	547570	3303860470	"Single Family"	"2007-06-01"	433200	0.995404411764706	550098	1	6883	2720	0	2.5	4	9	2007	0	0	116000	291000	98038	FALSE
"10742"	"2012-01-11"	369950	3303860500	"Single Family"	"2012-01-01"	311600	0.715992647058823	516695	1	5000	3190	0	2.5	4	9	2011	0	0	116000	330000	98038	FALSE
"10743"	"2008-02-11"	470000	3303860630	"Single Family"	"2008-02-01"	418400	0.961397058823529	488872	1	6000	2810	0	3	4	9	2007	0	0	116000	299000	98038	TRUE
"10744"	"2008-07-29"	504000	3303860650	"Single Family"	"2008-07-01"	400300	0.919806985294118	547941	1	6272	3060	0	2.5	4	9	2007	0	0	116000	310000	98038	TRUE
"10745"	"2006-10-30"	794950	3303870020	"Single Family"	"2006-10-01"	418300	0.961167279411765	827067	1	11820	3810	0	3.25	4	10	2006	0	0	106000	365000	98092	TRUE
"10746"	"2006-09-08"	560000	3303910010	"Single Family"	"2006-09-01"	414800	0.953125	587541	1	13227	1950	0	2.5	3	9	1978	0	0	331000	308000	98034	FALSE
"10747"	"2010-02-19"	529900	3303910010	"Single Family"	"2010-02-01"	350900	0.806295955882353	657203	1	13227	1950	0	2.5	3	9	1978	0	0	331000	308000	98034	FALSE
"10748"	"2012-08-15"	289900	3303950080	"Single Family"	"2012-08-01"	327500	0.752527573529412	385235	1	7421	1950	0	2.5	3	8	1996	0	1	116000	227000	98038	FALSE
"10749"	"2006-11-17"	510000	3303950340	"Single Family"	"2006-11-01"	421200	0.967830882352941	526952	1	9216	2450	0	2.5	3	9	1992	0	0	122000	295000	98038	FALSE
"10750"	"2011-01-25"	345000	3303950340	"Single Family"	"2011-01-01"	328100	0.75390625	457617	1	9216	2450	0	2.5	3	9	1992	0	0	122000	295000	98038	FALSE
"10751"	"2007-03-09"	474500	3303950630	"Single Family"	"2007-03-01"	429600	0.987132352941177	480685	1	9802	2390	0	2.5	4	8	1994	0	0	122000	273000	98038	FALSE
"10752"	"2008-03-25"	409000	3303950900	"Single Family"	"2008-03-01"	415100	0.953814338235294	428805	1	8501	1940	0	2.5	4	8	1994	0	0	122000	242000	98038	FALSE
"10753"	"2013-01-07"	399000	3303950910	"Single Family"	"2013-01-01"	342800	0.787683823529412	506548	1	11637	2230	0	2.5	3	8	1994	0	0	122000	267000	98038	FALSE
"10754"	"2006-02-06"	437000	3303951450	"Single Family"	"2006-02-01"	387600	0.890625	490667	1	8707	2240	0	2.75	3	8	1994	0	0	122000	263000	98038	FALSE
"10755"	"2006-11-29"	399950	3303951600	"Single Family"	"2006-11-01"	421200	0.967830882352941	413244	1	10221	1910	0	2.5	4	8	1994	0	0	122000	241000	98038	FALSE
"10756"	"2006-07-17"	450000	3303951620	"Single Family"	"2006-07-01"	407700	0.936810661764706	480353	1	9037	2550	0	2.5	4	8	1994	0	0	122000	280000	98038	FALSE
"10757"	"2012-08-21"	723000	3303960030	"Single Family"	"2012-08-01"	327500	0.752527573529412	960762	1	11782	3160	0	2.5	3	11	2000	0	0	305000	589000	98059	FALSE
"10758"	"2007-04-19"	1150000	3303960260	"Single Family"	"2007-04-01"	430900	0.990119485294118	1161476	1	13768	3760	0	4.25	4	11	2000	0	0	310000	706000	98059	FALSE
"10759"	"2006-06-17"	908500	3303960320	"Single Family"	"2006-06-01"	404400	0.929227941176471	977693	1	10881	3450	0	2.75	5	11	2000	0	0	300000	622000	98059	FALSE
"10760"	"2007-06-26"	1260000	3303980210	"Single Family"	"2007-06-01"	433200	0.995404411764706	1265817	1	14212	4040	0	3.75	4	11	2002	0	0	310000	726000	98059	FALSE
"10761"	"2006-10-18"	1300000	3303980240	"Single Family"	"2006-10-01"	418300	0.961167279411765	1352522	1	10850	5020	1070	4.5	6	11	2001	0	0	310000	769000	98059	FALSE
"10762"	"2007-08-02"	1465000	3303980280	"Single Family"	"2007-08-01"	434600	0.998621323529412	1467023	1	11200	5260	1210	3.75	5	11	2002	0	0	310000	803000	98059	FALSE
"10763"	"2009-04-20"	1180000	3303980280	"Single Family"	"2009-04-01"	365000	0.838694852941177	1406948	1	11200	5260	1210	3.75	5	11	2002	0	0	310000	803000	98059	FALSE
"10764"	"2007-02-20"	1026000	3303980330	"Single Family"	"2007-02-01"	427800	0.982996323529412	1043748	1	12182	3720	0	3.25	4	11	2002	0	0	305000	674000	98059	FALSE
"10765"	"2007-08-31"	1110000	3303980550	"Single Family"	"2007-08-01"	434600	0.998621323529412	1111532	1	11200	3560	0	2.5	4	11	2001	0	0	310000	757000	98059	FALSE
"10766"	"2006-01-03"	915000	3303980670	"Single Family"	"2006-01-01"	383200	0.880514705882353	1039165	1	12987	3690	0	2.5	4	11	2001	0	0	310000	658000	98059	FALSE
"10767"	"2012-08-07"	900000	3303980670	"Single Family"	"2012-08-01"	327500	0.752527573529412	1195969	1	12987	3690	0	2.5	4	11	2001	0	0	310000	658000	98059	FALSE
"10768"	"2006-12-27"	1320000	3303990130	"Single Family"	"2006-12-01"	423400	0.972886029411765	1356788	1	11348	4610	1010	4	4	11	2003	0	0	310000	758000	98059	FALSE
